age_yr_BP,median_mm_yr,p16_mm_yr,p84_mm_yr,p2p5_mm_yr,p97p5_mm_yr
22000.0,0.06665334568722453,0.06345831282705063,0.07015913899670201,0.060698079942810006,0.07404556209442763
18000.0,0.048003745421920346,0.029145972680981045,0.06795862804481166,0.011204881573385521,0.09015450383571813
12000.0,0.027518818269264177,0.01572319853333302,0.03892875059497564,0.0035668553824405335,0.049862239712303864
0.0,0.056122593731550256,0.05195067424173114,0.060662348573349734,0.047725377373725834,0.0653029831983042
